,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,target
64,0.7098097,0.49296546,0.72104734,0.499806,0.7223236,0.5028027,0.69897795,0.55718637,0.69543195,0.55804336,0.6089945,0.5679376,0.607536,0.571545,0.6921462,0.68099415,0.7091075,0.69397426,0.7656097,0.80564594,0.7935662,0.82736146,0.34378135,0.4008801,0.34697807,0.39799735,0.57276237,0.24303333,0.57154083,0.24645767,0.74952817,0.09872402,0.7542936,0.0913713,downdog
65,0.630262,0.38454947,0.62546635,0.36704096,0.62711954,0.36674747,0.5776388,0.34097958,0.57804644,0.33911547,0.50791705,0.39927718,0.5082065,0.39123127,0.64905274,0.2918737,0.6222428,0.2921307,0.72711504,0.16556609,0.6870703,0.18900578,0.2814033,0.6655989,0.27832347,0.6713578,0.5473303,0.70220965,0.5357162,0.7127502,0.690304,0.8784493,0.6633578,0.8768132,downdog
66,0.63779414,0.39647233,0.6373347,0.37981313,0.6383109,0.38160405,0.5859836,0.34350008,0.58928686,0.34302747,0.51193506,0.37515312,0.5152365,0.37614512,0.6429306,0.26684624,0.61888033,0.26444846,0.7474309,0.13622883,0.694447,0.1677925,0.25945437,0.67917365,0.25803855,0.67778444,0.53977716,0.70557356,0.5359814,0.7078142,0.6858579,0.92280185,0.66462266,0.89949673,downdog
67,0.7991442,0.5720551,0.79706407,0.58165973,0.79464984,0.58441365,0.76669043,0.61325866,0.7604081,0.61664623,0.72214496,0.5873059,0.719234,0.5865239,0.80236095,0.6553081,0.8048033,0.667236,0.87215656,0.7483093,0.8750383,0.7627877,0.52770126,0.4031466,0.52653694,0.40312523,0.6919359,0.28894415,0.69370556,0.27695686,0.8487363,0.19603401,0.8473045,0.17801285,downdog
68,0.65536344,0.52358615,0.6624962,0.50820535,0.6601945,0.5109374,0.63217276,0.46241257,0.6419728,0.46624303,0.5722436,0.45871806,0.5653019,0.4524889,0.6802367,0.36716908,0.6693107,0.3623726,0.75547045,0.2664399,0.72495884,0.26856428,0.35825634,0.66909313,0.35959646,0.66216385,0.5572318,0.7821004,0.56218815,0.76966834,0.71888155,0.8806081,0.70769656,0.86038315,downdog
69,0.69136995,0.6106584,0.6884562,0.6225783,0.68603295,0.6217959,0.67237544,0.64360523,0.6581743,0.64672554,0.6199006,0.6279011,0.6158997,0.62857646,0.6900829,0.691378,0.7066757,0.7116394,0.7239303,0.77435935,0.74022955,0.787265,0.4628389,0.48343036,0.45987117,0.48006988,0.58750856,0.37901077,0.5948835,0.3777845,0.69093126,0.3043003,0.70092297,0.30160615,downdog
70,0.59244347,0.4033792,0.58825696,0.38926858,0.5895521,0.39011475,0.5452937,0.37322092,0.54492515,0.37246037,0.5045332,0.39986575,0.5023541,0.3980766,0.6228132,0.33792764,0.59730744,0.34697852,0.69260216,0.25221527,0.66239005,0.26203534,0.33484122,0.5927986,0.33822042,0.59248906,0.50685465,0.706931,0.5091512,0.70463246,0.67046875,0.80113333,0.64919645,0.7893362,downdog
71,0.6824998,0.3754196,0.6774103,0.35964942,0.6782168,0.35871112,0.62862337,0.35267186,0.62477416,0.3449578,0.5713626,0.3939476,0.5628901,0.393431,0.6893284,0.28003642,0.6731782,0.28113067,0.7666897,0.15054235,0.7343916,0.1755358,0.2720134,0.6151235,0.27524248,0.60068595,0.5250806,0.77086735,0.52268016,0.75482774,0.748111,0.9111028,0.6990658,0.86966693,downdog
72,0.5925497,0.5004122,0.6004381,0.5182562,0.60147154,0.51777256,0.5888847,0.5519736,0.58198476,0.55921876,0.51246524,0.5279621,0.51122916,0.5639151,0.6090796,0.6029285,0.6126391,0.6272421,0.6757127,0.6900544,0.69558406,0.73888695,0.30547595,0.34797084,0.30731422,0.3458596,0.49858707,0.25877762,0.501209,0.25873846,0.65506375,0.17055818,0.6603046,0.16548143,downdog
73,0.54634273,0.67788595,0.55442834,0.69895595,0.5541824,0.70178676,0.52786994,0.7439089,0.52860045,0.7462529,0.45179522,0.7206344,0.44741464,0.7418954,0.5613115,0.7940142,0.5918343,0.8173114,0.6155604,0.87459195,0.6833489,0.92184275,0.26779145,0.47850513,0.2664162,0.4818837,0.46016246,0.32673895,0.4667722,0.32442027,0.61230737,0.1925703,0.6245518,0.16388321,downdog
74,0.6719136,0.37384927,0.6632437,0.35148478,0.66610944,0.35026452,0.62002766,0.34294897,0.6169778,0.33997226,0.5778245,0.39457187,0.570181,0.38690138,0.70904386,0.2910598,0.6771214,0.29184815,0.7826047,0.15326047,0.7371782,0.16270803,0.30217612,0.6380583,0.30309498,0.63903725,0.5458465,0.78195906,0.54430497,0.7827825,0.75542396,0.9249847,0.7394034,0.9128616,downdog
75,0.6462772,0.5574548,0.65058964,0.5757222,0.6477556,0.5757607,0.6250836,0.60537046,0.6167909,0.6030942,0.56597406,0.6005346,0.56096846,0.6001233,0.6401895,0.66539955,0.6539777,0.67036474,0.6900282,0.7608506,0.7067568,0.7735917,0.37927318,0.42199335,0.38118857,0.41430637,0.5362793,0.29970753,0.54178953,0.3054847,0.6714071,0.18243913,0.6793708,0.17466395,downdog
76,0.6127529,0.58290696,0.61701894,0.5954309,0.6206125,0.5966382,0.59466195,0.6395489,0.5912535,0.6414174,0.5150531,0.6277814,0.5114949,0.6332401,0.61983454,0.7032976,0.63165295,0.7227153,0.686031,0.7900383,0.7156822,0.8175928,0.2862348,0.4129743,0.2892444,0.4063006,0.500386,0.30386323,0.50056505,0.2972848,0.6774479,0.21210048,0.68580306,0.18435508,downdog
77,0.6845841,0.35038504,0.67879224,0.3332791,0.67993945,0.33039066,0.6362357,0.30946,0.634599,0.31284577,0.5847457,0.3512274,0.5828464,0.3575196,0.7147995,0.29606652,0.6991253,0.31138107,0.79503316,0.20764875,0.7726945,0.2202453,0.4353031,0.56810784,0.43481573,0.5708239,0.59981745,0.70371807,0.5989442,0.7066418,0.75068593,0.8282093,0.73850477,0.8271239,downdog
78,0.6719136,0.37384927,0.6632437,0.35148478,0.66610944,0.35026452,0.62002766,0.34294897,0.6169778,0.33997226,0.5778245,0.39457187,0.570181,0.38690138,0.70904386,0.2910598,0.6771214,0.29184815,0.7826047,0.15326047,0.7371782,0.16270803,0.30217612,0.6380583,0.30309498,0.63903725,0.5458465,0.78195906,0.54430497,0.7827825,0.75542396,0.9249847,0.7394034,0.9128616,downdog
79,0.65536344,0.52358615,0.6624962,0.50820535,0.6601945,0.5109374,0.63217276,0.46241257,0.6419728,0.46624303,0.5722436,0.45871806,0.5653019,0.4524889,0.6802367,0.36716908,0.6693107,0.3623726,0.75547045,0.2664399,0.72495884,0.26856428,0.35825634,0.66909313,0.35959646,0.66216385,0.5572318,0.7821004,0.56218815,0.76966834,0.71888155,0.8806081,0.70769656,0.86038315,downdog
80,0.591153,0.4704461,0.5940257,0.45512423,0.59671474,0.45179483,0.5559071,0.4125844,0.56624115,0.41827485,0.48894715,0.38925397,0.49266535,0.4110577,0.6436649,0.31028613,0.63308084,0.31791705,0.75937027,0.20469938,0.73393154,0.22893474,0.3166988,0.6017757,0.31709933,0.608895,0.52159494,0.7173517,0.523195,0.7132236,0.7242471,0.835189,0.7174376,0.80114526,downdog
81,0.6348785,0.6001766,0.63296044,0.62326175,0.6351385,0.6258466,0.5830824,0.6557853,0.5833032,0.65770173,0.5196142,0.6078857,0.5208458,0.5981115,0.64335585,0.7251725,0.6610682,0.72342914,0.7371296,0.8280883,0.761662,0.8398715,0.22906896,0.3463362,0.23097566,0.3386589,0.49124366,0.21242487,0.48999965,0.20521724,0.70817363,0.09663665,0.7154403,0.08320949,downdog
82,0.61137986,0.44050556,0.6143732,0.41905993,0.61541367,0.42395055,0.5920884,0.3737207,0.59819394,0.37862796,0.51447105,0.37797886,0.5122992,0.39073026,0.6326165,0.27176654,0.6264613,0.27943066,0.71336883,0.14691201,0.70219314,0.15713094,0.26313257,0.6019074,0.2676748,0.5982581,0.47912666,0.7603895,0.47965735,0.75800955,0.6798068,0.8921012,0.6717283,0.8862772,downdog
83,0.6942527,0.5572318,0.7000426,0.57335865,0.69773376,0.5760734,0.6768884,0.60777795,0.6703237,0.6062567,0.6145879,0.59540296,0.61090153,0.5971252,0.70240736,0.64760244,0.7148458,0.65644526,0.7647623,0.7301713,0.78367734,0.7460362,0.42379913,0.41310465,0.42444938,0.40720248,0.6008729,0.31413776,0.60147965,0.30526736,0.74226654,0.2253304,0.7450258,0.19395813,downdog
84,0.6092411,0.25597242,0.6119888,0.24363416,0.6123612,0.24491195,0.58734703,0.20658371,0.58719045,0.20611046,0.5416676,0.2196708,0.5315346,0.21023014,0.6428989,0.18160406,0.615399,0.17863642,0.72806853,0.11791018,0.68439645,0.12334165,0.3881509,0.42818755,0.38737613,0.42570946,0.5547025,0.5036874,0.5582481,0.5024091,0.68203944,0.57785016,0.68825597,0.56881034,downdog
85,0.63549894,0.46024236,0.64050144,0.4460678,0.64061964,0.44703263,0.6008494,0.41084594,0.6031598,0.41227043,0.53745914,0.40833196,0.53266346,0.41124946,0.6391387,0.3045096,0.619509,0.31340483,0.72674346,0.18750662,0.68289626,0.21182823,0.28534612,0.61598486,0.2873924,0.6161588,0.5014373,0.72911376,0.50521314,0.73034215,0.6931529,0.8481766,0.66301703,0.8300363,downdog
86,0.7511382,0.43381757,0.7515118,0.41912764,0.7521751,0.42041284,0.726139,0.39252913,0.7254137,0.39422533,0.6889729,0.4119377,0.67559505,0.40757078,0.76972383,0.33064017,0.74211466,0.33436245,0.81610215,0.24594232,0.7911377,0.2566259,0.5019839,0.5634982,0.5075319,0.55929524,0.6566566,0.65763026,0.6587198,0.6577275,0.77794665,0.752027,0.7735293,0.74745893,downdog
87,0.35411033,0.37087056,0.406322,0.421844,0.4154774,0.41241312,0.4025042,0.44862837,0.37736052,0.36381587,0.37792736,0.52787864,0.38042372,0.39419383,0.45152533,0.5726073,0.47467953,0.33513582,0.5697261,0.5963061,0.608204,0.29971087,0.46636808,0.5271197,0.46980602,0.43964404,0.63748056,0.62971413,0.632584,0.30776805,0.64653665,0.6680648,0.70389473,0.3051287,downdog
88,0.64623123,0.6384655,0.6445627,0.66612554,0.64139736,0.6593552,0.5939037,0.6822393,0.59742284,0.67002654,0.5234697,0.6453011,0.5697587,0.62792647,0.6168244,0.7112063,0.69582766,0.71647274,0.64612174,0.79658693,0.79440534,0.8419702,0.28122967,0.39976984,0.2906647,0.39104724,0.52852285,0.2610035,0.545255,0.24324392,0.6955366,0.16250929,0.7426886,0.09124639,downdog
89,0.6116943,0.44283032,0.6190443,0.43162,0.6185417,0.43408704,0.5810571,0.39446557,0.58503866,0.3977058,0.5212914,0.397019,0.5170675,0.39802092,0.6312982,0.30709207,0.60435,0.30997878,0.68575114,0.20463048,0.6512059,0.22885272,0.30150807,0.5723485,0.29775804,0.5697207,0.4922409,0.7023646,0.49366844,0.6981901,0.6415967,0.8017301,0.6324557,0.790569,downdog
90,0.66806006,0.43281472,0.6614917,0.41807863,0.66303027,0.41885114,0.6147485,0.37808484,0.6185444,0.38084662,0.5466705,0.41212612,0.5432535,0.41473132,0.6779763,0.30937114,0.6659268,0.31340164,0.7711338,0.16086435,0.74286175,0.18091121,0.2866791,0.6463041,0.29029468,0.6468403,0.52701306,0.77388394,0.53120273,0.7744489,0.7222043,0.89389074,0.7164053,0.886085,downdog
91,0.6348785,0.6001766,0.63296044,0.62326175,0.6351385,0.6258466,0.5830824,0.6557853,0.5833032,0.65770173,0.5196142,0.6078857,0.5208458,0.5981115,0.64335585,0.7251725,0.6610682,0.72342914,0.7371296,0.8280883,0.761662,0.8398715,0.22906896,0.3463362,0.23097566,0.3386589,0.49124366,0.21242487,0.48999965,0.20521724,0.70817363,0.09663665,0.7154403,0.08320949,downdog
92,0.6506879,0.46438926,0.6531631,0.4512481,0.6529552,0.4545545,0.6347863,0.42787027,0.63504696,0.4295858,0.6009477,0.43426365,0.59612787,0.43621883,0.686646,0.37831187,0.66410464,0.38656586,0.71827406,0.30868882,0.69690573,0.32597607,0.45969102,0.54474247,0.4634518,0.5470188,0.58011734,0.63682157,0.58550954,0.6374219,0.6802505,0.70330304,0.6795573,0.6985638,downdog
93,0.6176964,0.368968,0.6131413,0.36052936,0.6111648,0.36004624,0.59802455,0.37204605,0.59513724,0.37041157,0.5954704,0.39755803,0.5932789,0.3938558,0.6896305,0.33423263,0.67329633,0.35083455,0.72056437,0.30681342,0.7194725,0.30517024,0.47984254,0.53843194,0.48283932,0.5455942,0.5898781,0.6133425,0.59482527,0.6208504,0.6693713,0.681662,0.6753783,0.6832072,downdog
94,0.67615414,0.48686072,0.68286246,0.46623236,0.68426776,0.47108412,0.6487137,0.4152243,0.6581447,0.41694677,0.5797946,0.4144312,0.5732097,0.41345423,0.7232336,0.31622967,0.700925,0.31445575,0.80600137,0.18119214,0.7644975,0.18811356,0.32343423,0.6255118,0.32977054,0.6202613,0.5555139,0.76370966,0.56053025,0.7610166,0.7498371,0.9131862,0.74236405,0.8899298,downdog
95,0.6263096,0.60759664,0.6292104,0.6232338,0.6305279,0.6232424,0.60463995,0.663967,0.6023085,0.663921,0.53436965,0.65269256,0.5388721,0.6504194,0.62628883,0.6987524,0.6663933,0.70274967,0.6835584,0.79840654,0.73477507,0.7924092,0.34828818,0.44792852,0.35333523,0.44223475,0.5413473,0.33062693,0.54614633,0.33798027,0.6809911,0.2232686,0.7087358,0.20718202,downdog
96,0.6452131,0.48074675,0.65567493,0.46765718,0.65633136,0.46856397,0.61413157,0.43228516,0.6174244,0.42888474,0.5566792,0.45242,0.54560196,0.43053895,0.6679349,0.3607399,0.64782447,0.3526729,0.7338327,0.2543109,0.69478846,0.25629956,0.3217158,0.664068,0.32661334,0.6483745,0.5235052,0.79330516,0.53668267,0.7645954,0.69588745,0.92891634,0.7002102,0.8915152,downdog
97,0.32114723,0.4581368,0.3016977,0.47722936,0.30099702,0.43742418,0.32256538,0.5036779,0.32195657,0.40886864,0.4028141,0.5576365,0.4076063,0.37438437,0.4076284,0.67402625,0.40594193,0.2621529,0.3955295,0.7863266,0.40248883,0.13051435,0.63874316,0.52480125,0.63714236,0.41185158,0.65832794,0.7127823,0.6625657,0.21947902,0.8519675,0.6821152,0.85688305,0.22224665,goddess
98,0.22956935,0.5067743,0.21455595,0.48751003,0.21392965,0.5247549,0.23859641,0.46071157,0.2343825,0.5560447,0.33539602,0.39687502,0.32454067,0.60560703,0.32555065,0.24064517,0.29870772,0.74423933,0.18691123,0.21847007,0.17000549,0.76668584,0.6158348,0.4407539,0.6144228,0.57834244,0.6292081,0.2240846,0.63500255,0.75516933,0.850733,0.17809646,0.8555569,0.8199611,goddess
99,0.46889505,0.7753961,0.48062176,0.7919151,0.47631615,0.7910396,0.52218187,0.7982401,0.51028764,0.7908908,0.54713035,0.7527076,0.5153583,0.69563484,0.59091204,0.65538186,0.5375399,0.5871054,0.623724,0.570155,0.5887091,0.5468931,0.56162983,0.4809756,0.52583665,0.45716235,0.42415494,0.2687791,0.42760336,0.2592681,0.5838822,0.25109285,0.5901147,0.23622906,goddess
100,0.3597488,0.5290748,0.34628767,0.5183182,0.34683487,0.5370704,0.35486317,0.49562216,0.35039514,0.55009305,0.39288998,0.46832365,0.39482388,0.57896316,0.4154607,0.4061323,0.41834474,0.6426736,0.38753217,0.37005684,0.38210377,0.68786687,0.5416089,0.48759934,0.54252136,0.5619136,0.5732169,0.39652392,0.5712034,0.65547353,0.70081246,0.3763659,0.7026943,0.67548597,goddess
101,0.3513362,0.6627387,0.3452251,0.6737652,0.34271944,0.6537014,0.36348876,0.6879804,0.35887194,0.63935727,0.43064374,0.70340586,0.4054051,0.60039604,0.4654531,0.78765315,0.4147942,0.5239607,0.3872387,0.80662286,0.36333835,0.5075274,0.5859879,0.66471314,0.5837066,0.59928286,0.6137568,0.78040093,0.61020327,0.52022946,0.71816146,0.79097307,0.7352421,0.4784095,goddess
102,0.25796428,0.6187531,0.2408089,0.6352993,0.24120411,0.60256785,0.2535297,0.6534697,0.2540578,0.58025736,0.34034723,0.6791722,0.3296867,0.5472051,0.42896712,0.7553524,0.424749,0.52863204,0.38648015,0.67863214,0.40299186,0.60224986,0.5376598,0.64069974,0.53680146,0.5574348,0.59997505,0.7922966,0.6085325,0.4350512,0.7769279,0.7639196,0.78049576,0.449092,goddess
103,0.4010571,0.5179049,0.39258748,0.5231426,0.39193928,0.51806915,0.39662963,0.5294436,0.39615035,0.509458,0.4431238,0.5466622,0.45904887,0.5006368,0.35985976,0.53352094,0.35568509,0.49992532,0.29619956,0.5265947,0.303384,0.5083046,0.5581551,0.5362336,0.5630996,0.5145924,0.61737245,0.6355438,0.6081235,0.40038627,0.71057975,0.64340895,0.6887667,0.40384492,goddess
104,0.25270367,0.51139605,0.23596019,0.5294224,0.23636644,0.49108285,0.24671999,0.54858506,0.24796186,0.4703319,0.32048076,0.5952149,0.32046932,0.42554232,0.35329813,0.70537966,0.35524902,0.31621432,0.23913877,0.7257709,0.24210876,0.26919657,0.5448638,0.5589907,0.54847234,0.46382296,0.60421747,0.73262215,0.6164663,0.28934407,0.78976864,0.7241819,0.80802244,0.2972281,goddess
105,0.19113025,0.51139605,0.1785807,0.53070843,0.1784045,0.4961003,0.19367787,0.55062175,0.1944738,0.4771536,0.2776925,0.5832256,0.26973274,0.4334955,0.29946518,0.7068984,0.29405332,0.31337216,0.19985853,0.7360396,0.1935251,0.2797718,0.5072233,0.5452467,0.5084524,0.4527496,0.66272974,0.65912944,0.6736518,0.3569469,0.8180257,0.69306886,0.8269085,0.3233246,goddess
106,0.26534215,0.52388203,0.24934976,0.5410043,0.25122285,0.5057916,0.25858155,0.56468403,0.2636801,0.48627874,0.34010875,0.6073159,0.34367356,0.43341,0.39699778,0.724518,0.39747155,0.31960773,0.30250442,0.72704864,0.3064438,0.31726223,0.5870344,0.56241494,0.5848408,0.46196306,0.71207774,0.7067251,0.7007072,0.3125581,0.8548231,0.6724775,0.8519127,0.32202736,goddess
107,0.21198682,0.5006126,0.19351494,0.5148665,0.193748,0.48611277,0.20126079,0.53377867,0.20248911,0.4649739,0.27533177,0.5735954,0.27913523,0.42190033,0.31660262,0.6971721,0.33128133,0.30911165,0.23843545,0.6734852,0.23708569,0.32564485,0.49711713,0.55152905,0.499398,0.4593457,0.64161855,0.6730062,0.6391077,0.3456353,0.7889094,0.658568,0.7917456,0.36658546,goddess
108,0.37362236,0.5009389,0.35992116,0.5145807,0.3606891,0.4905159,0.36371607,0.5311419,0.36847627,0.47510597,0.42855567,0.55896187,0.42816848,0.4493967,0.5063778,0.5925167,0.5135149,0.40255067,0.4611429,0.54168856,0.46930942,0.4429847,0.57806504,0.5364982,0.57860947,0.47251403,0.6245148,0.65727484,0.6115316,0.34213266,0.73907816,0.6318157,0.731158,0.35620755,goddess
109,0.22274739,0.46049148,0.20660101,0.48018998,0.20433015,0.4414392,0.2217572,0.5092338,0.22451729,0.41685355,0.30601466,0.55974734,0.30187792,0.35578114,0.3339731,0.7105107,0.3426664,0.2242181,0.18626994,0.714215,0.21060078,0.18341509,0.5500032,0.52698815,0.5511482,0.40269348,0.66246074,0.715111,0.67390674,0.24027207,0.8125268,0.66504,0.8223088,0.2885233,goddess
110,0.3335768,0.4792866,0.31705117,0.48967844,0.31708804,0.4714284,0.3032877,0.5055337,0.3000276,0.45641685,0.3512308,0.5420317,0.3482967,0.4225125,0.36636466,0.65772915,0.3724867,0.31522852,0.2913121,0.70012367,0.2962939,0.26067233,0.54716897,0.52053535,0.5460224,0.44739944,0.5722936,0.6568495,0.5779748,0.2970648,0.73503387,0.66710925,0.74833536,0.29559767,goddess
111,0.39572117,0.4916354,0.3861239,0.49712747,0.38450462,0.48033392,0.39830506,0.5131532,0.3932081,0.46646342,0.43741763,0.52679825,0.43353683,0.4506234,0.36776575,0.5514655,0.37248358,0.4319051,0.29821703,0.5591067,0.30520463,0.3988528,0.5959803,0.49562833,0.5939468,0.4747538,0.5882454,0.6105298,0.5835606,0.37275726,0.66663647,0.59174407,0.6695172,0.38671136,goddess
112,0.29421005,0.4834015,0.2791243,0.49385864,0.2824821,0.46751904,0.2945122,0.5125075,0.29974723,0.4504655,0.36986455,0.5504912,0.36776465,0.4172321,0.38375932,0.6435915,0.36781654,0.3207025,0.29154176,0.6877119,0.27707598,0.28742272,0.55559784,0.5267835,0.56056654,0.44887406,0.632046,0.65882355,0.6358666,0.3266964,0.76779217,0.67060983,0.7623179,0.31790712,goddess
113,0.35133213,0.5175365,0.33794355,0.5349563,0.33569047,0.5054263,0.34971303,0.554868,0.34938926,0.48605466,0.4173798,0.59431595,0.41968083,0.44441915,0.43693507,0.6972189,0.43689844,0.33603632,0.34129447,0.71572965,0.34450182,0.326303,0.6373725,0.56992936,0.6398766,0.48616493,0.6719215,0.7209183,0.67396283,0.33721727,0.84626985,0.71658015,0.8405874,0.33899188,goddess
114,0.27813855,0.48218212,0.26619807,0.49515736,0.26590857,0.47114515,0.2863908,0.51676583,0.282677,0.4590958,0.34422868,0.54204035,0.34396932,0.42923868,0.3292362,0.63668776,0.3357937,0.36321303,0.22064345,0.63360363,0.2363104,0.35667604,0.5184947,0.5142857,0.51465887,0.4418301,0.6242604,0.6278957,0.5884275,0.3187233,0.76971996,0.6507968,0.7072996,0.34063992,goddess
115,0.40092945,0.48679015,0.39204285,0.4889772,0.38927624,0.48391828,0.40740454,0.49144465,0.4002269,0.48467872,0.44520658,0.48044747,0.4449081,0.49334762,0.3758301,0.44903857,0.37685415,0.49711213,0.32074267,0.4050771,0.31424055,0.40317473,0.59840924,0.45117903,0.5965682,0.50034755,0.5965611,0.363257,0.59544206,0.60869807,0.6892232,0.37588632,0.6894159,0.5872785,goddess
116,0.19092926,0.33427316,0.1751762,0.35586464,0.17557393,0.31051087,0.21004245,0.37871343,0.20763813,0.28054395,0.32840317,0.44026503,0.31967646,0.21646385,0.40509367,0.5911917,0.38921732,0.14454252,0.28478143,0.67984605,0.34059116,0.16054118,0.6274416,0.41232067,0.64309025,0.26153797,0.68619263,0.82926744,0.65156305,0.25141546,0.9584061,0.7888732,0.8911688,0.33304426,goddess
117,0.19856027,0.49921417,0.17827396,0.51570207,0.17945606,0.47847378,0.19963709,0.54735696,0.20318906,0.45601028,0.30426997,0.599682,0.30195895,0.3998903,0.29462373,0.7503332,0.2911384,0.2462011,0.16573298,0.73855823,0.15595227,0.2549208,0.58726776,0.55573654,0.5893665,0.42658985,0.69377875,0.77970856,0.69646657,0.20905182,0.88878673,0.7948827,0.90417576,0.21306589,goddess
118,0.251791,0.5330671,0.23016822,0.549245,0.23340097,0.5101945,0.23368077,0.572387,0.2384493,0.49583027,0.31552225,0.62709403,0.31547832,0.45043704,0.35658044,0.7518133,0.35838005,0.33992064,0.24339885,0.7838022,0.24680929,0.3122622,0.546189,0.59925455,0.5494854,0.5017938,0.60711527,0.77331936,0.60524243,0.32538018,0.792906,0.78049684,0.7879967,0.34434327,goddess
119,0.43763524,0.5042192,0.42817575,0.51632637,0.42655253,0.49829018,0.43333396,0.5285784,0.43115744,0.481768,0.47083676,0.5591183,0.47071224,0.45237708,0.47348768,0.6282619,0.4752384,0.3771209,0.40511352,0.64179313,0.39922148,0.3636869,0.63026404,0.53580344,0.6327922,0.4805697,0.6762649,0.6332426,0.6668634,0.38214386,0.78226686,0.6418351,0.7618364,0.3716733,goddess
120,0.19240378,0.514426,0.17904672,0.53431135,0.18086538,0.4972677,0.20413104,0.5572792,0.20550382,0.47602415,0.3010274,0.62077266,0.30537894,0.42388353,0.3564201,0.7389407,0.36849892,0.31011587,0.23403555,0.7726195,0.24600035,0.28121346,0.5398818,0.5757148,0.54093957,0.4656572,0.5702234,0.7731597,0.5670193,0.26710582,0.770147,0.7636339,0.7790851,0.2472291,goddess
121,0.4186899,0.50363636,0.41127783,0.51270866,0.40763742,0.49965644,0.42119643,0.5193983,0.41873783,0.48835552,0.45662802,0.53700405,0.45590076,0.4601217,0.43266198,0.6054902,0.45197046,0.40637717,0.39288577,0.61213005,0.42082262,0.39546487,0.57093114,0.5362662,0.57376075,0.48859912,0.5814034,0.6126846,0.58023787,0.40907773,0.6445903,0.6031598,0.6458483,0.42577636,goddess
122,0.3337805,0.742474,0.3236209,0.75849193,0.32204643,0.73305416,0.3351413,0.77530706,0.3346005,0.7143664,0.4137524,0.79947317,0.40777192,0.6910993,0.49386823,0.8398222,0.4861512,0.64910406,0.4628048,0.8178639,0.4607937,0.67105985,0.5805795,0.7721721,0.57790303,0.7084765,0.61803955,0.90511954,0.6023557,0.5897671,0.7399887,0.8829926,0.73038733,0.59754926,goddess
123,0.23037174,0.4914884,0.20613545,0.50851154,0.20851748,0.47600412,0.21040535,0.5302603,0.2111519,0.45501372,0.30648702,0.57582295,0.30759668,0.41129684,0.422413,0.639485,0.4509288,0.36275753,0.38501173,0.52100015,0.38776684,0.4698019,0.53305244,0.5411149,0.532338,0.44052932,0.6057273,0.72243965,0.6013059,0.24904585,0.79691476,0.7152888,0.7898965,0.25427887,goddess
124,0.19376765,0.49880442,0.17494611,0.516479,0.17142674,0.47869098,0.19895399,0.5359985,0.1911562,0.45236695,0.2858338,0.57998365,0.26990694,0.39511412,0.2661934,0.72408473,0.22383717,0.2638905,0.13280354,0.710675,0.10520473,0.27831274,0.5526067,0.5400648,0.55383164,0.42349216,0.6129331,0.73205674,0.646119,0.24129757,0.8220451,0.73464286,0.8525716,0.2311309,goddess
125,0.4800895,0.5092944,0.47408015,0.5098381,0.47642273,0.5104382,0.46676713,0.5121179,0.47063094,0.5209366,0.47590518,0.5067059,0.48459455,0.5325551,0.52519816,0.38070732,0.52467054,0.6516482,0.5966165,0.34839496,0.59639966,0.66672057,0.5920092,0.50875413,0.59396493,0.512365,0.6059426,0.655382,0.6151912,0.3583278,0.7361528,0.6606198,0.74827003,0.34129176,goddess
126,0.2954285,0.50126636,0.27858657,0.51444876,0.28140038,0.48326907,0.2966713,0.5304679,0.30353305,0.46258864,0.37826404,0.55678797,0.391438,0.44184765,0.22993886,0.5698651,0.25946495,0.41887242,0.10381271,0.5747795,0.10924795,0.41038,0.6195984,0.54552054,0.62173796,0.45718098,0.69345444,0.7356433,0.7189657,0.2717467,0.84570706,0.74682176,0.8786926,0.28438613,goddess
127,0.23847029,0.46492803,0.21351168,0.48764783,0.21328168,0.43881643,0.23448668,0.5126664,0.23641376,0.41217837,0.32718945,0.5615464,0.35928234,0.38114595,0.47830042,0.64892054,0.5148129,0.30712965,0.5101657,0.55039674,0.51614237,0.43454885,0.5762969,0.54394907,0.5833521,0.42291126,0.63044256,0.75315917,0.6328056,0.2037076,0.8186232,0.7228191,0.83054376,0.27968508,goddess
128,0.25174525,0.5327591,0.2302631,0.5488287,0.23318386,0.5099894,0.23355848,0.572195,0.23763476,0.49605393,0.31543773,0.6269791,0.31576207,0.45059654,0.35630852,0.75192225,0.3576773,0.33948934,0.24359682,0.78374714,0.2471364,0.3125721,0.54606456,0.5998787,0.54958785,0.5021353,0.6068474,0.7734093,0.6052251,0.32586914,0.7922231,0.78024185,0.79183674,0.34263182,goddess
